source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank,logfc.logfc_comb,logfc.rank,sca.LRscore,sca.rank,cellphonedb.pvalue,cellphonedb.rank
T cells 2,T cells 2,Apoe,Sorl1,1,22881.1,3.1384997090426546e-4,24681,-0.2668224125772688,24081,-2.260266333475725,24654,0.7161933801427972,19021,0.978,21968.5
Lung Ep.,Neu-3,S100a9,Itgb2,1,23146.4,3.136922821774161e-4,24682,-0.3060868718130909,24293,-2.1086003163714686,24559,0.727535895479853,18346,1,23852
Neu-4 classic,T cells 2,H2-K1,Aplp2,1,23417.4,3.1253513555553735e-4,24683,-0.6804864176369788,24873,-1.6479223450270797,24125,0.7066551467184307,19554,1,23852
Macs 2,Macs 3,S100a9,Itgb2,1,23006.2,3.12278527606706e-4,24684,-0.20809076008703634,23648,-2.01452069570337,24473,0.7270879682632022,18374,1,23852
Macs 3,Tumor,S100a8,Itgb2,1,22989,3.110763084371357e-4,24685,-0.3214266768832303,24346,-1.8489784441814852,24349,0.7374867143561408,17713,1,23852
Eryth.,Neu-1,Apoe,Lrp1,1,23363.8,3.109503687508244e-4,24686,-0.2040540002217724,23621,-1.3986890585036276,23796,0.6809665627788778,20864,1,23852
T cells 2,Tumor,App,Aplp2,1,24022,3.1092507314749564e-4,24687,-0.43513629955904487,24709,-1.191270261582049,23443,0.5942411368766011,23419,1,23852
Macs 2,Prol.,Ccl4,Ccr1,1,23834,3.081064969699952e-4,24688,-0.3070454420473288,24298,-2.351721157695705,24700,0.6610747153342533,21632,1,23852
Tumor,Macs 2,S100a8,Tlr4,1,24191.6,3.071963250402241e-4,24689,-0.32504921502473355,24367,-2.973951999338998,24859,0.6066497381606926,23191,1,23852
Eryth.,Dendritic,Psap,Sort1,1,24166.6,3.065360547985067e-4,24690,-0.30485154280105337,24286,-1.6288299165200621,24102,0.5632207641261499,23903,1,23852
Macs 2,Macs 2,S100a9,Tlr4,1,24174.8,3.0503214457579323e-4,24691,-0.2819566393507807,24171,-2.3699325178279276,24712,0.5926036207901044,23448,1,23852
Tumor,Macs 1,Spp1,Cd44,1,22759.6,3.0446499679104256e-4,24692,-0.1764226817080461,23374,-2.6747244927148737,24822,0.7473400637695276,17058,1,23852
Prol.,Tumor,S100a8,Itgb2,1,22711.4,3.000994000424703e-4,24693,-0.32933503960658617,24390,-2.684348505195592,24824,0.7339944187702463,17954,0.958,21696
Neu-1,Lung Ep.,Vim,Cd44,1,22764.6,2.989749987027347e-4,24694,-0.2671057909844236,24082,-0.9004667916053096,22766,0.7261185792956264,18429,1,23852
Prol.,Neu-2,S100a9,Cd68,1,22679.3,2.978757606431152e-4,24695,-0.3960823887682747,24614,-2.335813266842119,24693,0.7531584218834374,16668,0.999,22726.5
Neu-1,Lung Ep.,Timp2,Cd44,1,23630,2.9659290763186955e-4,24696,-0.5242722757390224,24820,-1.2662787688891288,23580,0.6725241787334543,21202,1,23852
T cells 2,Prol.,App,Fpr2,1,23773.7,2.959861871947608e-4,24697,-0.3816003943515481,24566,-0.8692734484370543,22670,0.5047488280088094,24440,0.997,22495.5
Neu-2,Tumor,Apoe,Sorl1,1,23288,2.956332094120685e-4,24698,-0.2739853013618806,24126,-1.9146174321047258,24399,0.710077269299962,19365,1,23852
Tumor,Lung Ep.,Spp1,Itgav_Itgb1,1,23708.6,2.932339648555418e-4,24699,-0.2848338972513519,24185,-2.332392624398018,24691,0.6747143603675786,21116,1,23852
Prol.,Dendritic,Lcn2,Fcgr3,1,20236.7,2.9245121448744045e-4,24700,0.12769761000981547,18350,-0.3823038646101853,20377,0.6658688437295299,21446,0.09799999999999998,16310.5
T cells 2,B cells,Apoe,Abca1,1,23039.6,2.9031223298880385e-4,24701,-0.21681563082069494,23722,-1.8385916806533902,24336,0.6845232061347605,20686,0.963,21753
Lung Ep.,Neu-2,S100a9,Cd68,1,22953.8,2.893616122538724e-4,24702,-0.39782121739310783,24619,-2.4693029290093835,24767,0.7504528935946764,16829,1,23852
Eryth.,T cells 2,Apoe,Sorl1,1,23324.6,2.886556276924598e-4,24703,-0.2723603688780048,24117,-1.9815042864210333,24449,0.707612526278038,19502,1,23852
Macs 3,B cells,S100a9,Cd68,1,22925.2,2.872691417246448e-4,24704,-0.42802882678992327,24687,-2.048892834228485,24509,0.7497726979630405,16874,1,23852
Macs 3,T cells 2,S100a9,Cd68,1,22934.4,2.865010494977124e-4,24705,-0.4283807470568488,24688,-2.0785826742120106,24536,0.7495214600742115,16891,1,23852
Macs 2,Tumor,S100a8,Itgb2,1,23201.8,2.8606583179008137e-4,24706,-0.33944558658872137,24437,-2.5288063737563427,24789,0.7292929454426975,18225,1,23852
T cells,B cells,S100a9,Cd68,1,22726.7,2.8264463919310526e-4,24707,-0.4293588280965792,24689,-2.0739580459757683,24530,0.7482472112029429,16981,0.999,22726.5
T cells,T cells 2,S100a9,Cd68,1,22961.8,2.818889118321887e-4,24708,-0.42971074836350476,24691,-2.103647885959294,24552,0.7479949564663575,17006,1,23852
Tumor,Neu-3,Sirpa,Cd47,1,23589.8,2.8021931854595595e-4,24709.5,-0.3356034667730736,24419.5,-1.0004808432175734,23020.5,0.6523000452312533,21947.5,1,23852
Neu-3,Tumor,Cd47,Sirpa,1,23589.8,2.8021931854595595e-4,24709.5,-0.3356034667730736,24419.5,-1.0004808432175734,23020.5,0.6523000452312533,21947.5,1,23852
Dendritic,Prol.,Anxa1,Fpr1,1,24348.4,2.7976320617387424e-4,24711,-0.47006114116888,24768,-1.4481764400806187,23872,0.4873772152828343,24539,1,23852
T cells,Lung Ep.,Spp1,Cd44,1,22986.4,2.7961739306409827e-4,24712,-0.3407897421461325,24440,-1.8406396426008167,24338,0.7392181627764698,17590,1,23852
Tumor,Neu-4 classic,Apoe,Abca1,1,23613.2,2.7889248812756716e-4,24713,-0.24535986096510776,23928,-2.318919720459289,24682,0.6801741188545548,20891,1,23852
Lung Ep.,Tumor,Lrpap1,Sorl1,1,23953,2.783423381258859e-4,24714,-0.23138699556216985,23835,-0.9209658279165567,22821,0.4862027122537934,24543,1,23852
Eryth.,Macs 2,Arpc5,Adrb2,1,24237.4,2.745997869672366e-4,24715,-0.4823327786651701,24780,-1.1840869622757764,23427,0.508901574477666,24413,1,23852
Prol.,Macs 3,Lcn2,Fcgr3,1,20470.1,2.7113200229149614e-4,24716,0.08339888074422333,19328,-0.3101207852506682,19902,0.6573963987730927,21757,0.128,16647.5
Macs 1,B cells,Csf1,Sirpa,1,23867.5,2.6991467996502017e-4,24717,-0.3265570705374829,24374,-1.3618170301775243,23731,0.553711866725411,24020,0.997,22495.5
Tumor,B cells,Apoe,Trem2,1,23065.4,2.697550731932522e-4,24718,-0.2264947866256608,23801,-2.3860647269367306,24725,0.7292146675513872,18231,1,23852
Eryth.,Neu-1,Psap,Lrp1,1,23692.6,2.693357561355569e-4,24719,-0.2698728448829909,24098,-1.424324432620495,23850,0.6523426236527287,21944,1,23852
T cells 2,Prol.,App,Notch2,1,24099.6,2.6860405084856194e-4,24720,-0.3899306942250629,24596,-0.8353127979519699,22569,0.4251290204043612,24761,1,23852
Lung Ep.,Neu-3,Vasp,Cxcr2,1,23753.6,2.678968720052323e-4,24721,-0.27035587469744765,24101,-0.9609363741299093,22936,0.6079753662641606,23158,1,23852
Neu-4 classic,Tumor,H2-K1,Aplp2,1,23660.6,2.672527350479343e-4,24722,-0.7034682914185231,24876,-1.9955933169687898,24462,0.6901739871611821,20391,1,23852
Tumor,Lung Ep.,Tln1,Itgb5,1,23683,2.6704129694562876e-4,24723,-0.20131405294151178,23594,-0.6532278367798515,21911,0.5202467535587628,24335,1,23852
Eryth.,B cells,Apoe,Abca1,1,23486,2.670073844478534e-4,24724,-0.2223535871214309,23767,-1.5598296335986985,24009,0.6754187707732678,21078,1,23852
B cells,Lung Ep.,Timp2,Cd44,1,23782.7,2.6696370867705963e-4,24725,-0.5373656065125487,24827,-1.4398227363798624,23862,0.6608310715394254,21647.5,1,23852
Eryth.,Tumor,S100a8,Cd68,1,22956,2.6673020751375256e-4,24726,-0.41829493995754663,24659,-3.3058716750245303,24873,0.753113364330927,16670,1,23852
Neu-4 classic,Tumor,Apoe,Sorl1,1,23495.6,2.658882118673797e-4,24727,-0.2919748617645247,24218,-2.374863942254251,24716,0.6990414665221449,19965,1,23852
Macs 1,Dendritic,Csf1,Csf3r,1,24261.8,2.644022461422402e-4,24728,-0.3646013132912335,24509,-1.791483292062951,24289,0.5603064849703158,23931,1,23852
Prol.,Neu-3,Lcn2,Fcgr3,1,20318.7,2.6330385468285243e-4,24729,0.06713294237937259,19635,-0.14759940634605573,18526,0.6540895950499211,21871,0.14600000000000002,16832.5
Eryth.,T cells,Spp1,Cd44,1,23094.6,2.6265565295692647e-4,24730,-0.31139011890353063,24315,-2.134247551771473,24573,0.7331414144854644,18003,1,23852
Tumor,T cells 2,Apoe,Abca1,1,23676.6,2.620775313875569e-4,24731,-0.2533816349562935,23990,-2.239668402533456,24644,0.6733726795226994,21166,1,23852
Prol.,Tumor,Cd14,Itgb2,1,23606.6,2.6181158780002776e-4,24732,-0.33119310345391195,24400,-1.805194153068007,24306,0.6415862156704132,22282,0.993,22313
Macs 1,Tumor,S100a9,Cd68,1,23098,2.617906782752662e-4,24733,-0.3771029966023913,24558,-2.9006368824247355,24855,0.7409598219917214,17492,1,23852
Prol.,Prol.,Lcn2,Fcgr3,1,21332.7,2.615354050154263e-4,24734,0.06345831911857286,19692,-0.8105115266297274,22501,0.653326824290691,21903,0.273,17833.5
Tumor,T cells,S100a8,Itgb2,1,23293.2,2.613664409411328e-4,24735,-0.30342118952824915,24278,-2.7503043307830755,24837,0.7202876642063089,18764,1,23852
Neu-4 classic,B cells,Spp1,Cd44,1,22889.9,2.607317917600479e-4,24736,-0.35664547209052067,24493,-1.9800980429205584,24448,0.7324216454215079,18046,0.999,22726.5
Macs 2,T cells,S100a9,Itgb2,1,23334.2,2.595251293776935e-4,24737,-0.2603286138542963,24037,-2.1462848492720052,24585,0.7083485751043002,19460,1,23852
Dendritic,Tumor,Hp,Itgb2,1,23753.6,2.590979109255666e-4,24738,-0.26435486611605774,24064,-0.8428938311102601,22593,0.5890902754743004,23521,1,23852
T cells,Macs 3,Timp2,Itgb1,1,24009.4,2.585959700575907e-4,24739,-0.6038997603336065,24862,-1.5384546300401918,23984,0.6292298799241351,22610,1,23852
Neu-3,Tumor,Hp,Itgb2,1,23873.8,2.5769725991205963e-4,24740,-0.26507785941625583,24067,-1.069721018828829,23174,0.5884340615517798,23536,1,23852
T cells 2,Lung Ep.,Timp2,Cd44,1,23840.6,2.5644849213724957e-4,24741,-0.5420123473347012,24832,-1.547217515602287,23993,0.656313236569101,21785,1,23852
Eryth.,Neu-5 IFN,S100a8,Cd68,1,23002.6,2.5631584211808334e-4,24742,-0.42689060217618113,24685,-2.758911617028584,24839,0.7493921185667072,16895,1,23852
Eryth.,Prol.,Arpc5,Adrb2,1,24265.8,2.558369403620055e-4,24743,-0.4909184719959352,24791,-1.2048757634482115,23480,0.5000557116499585,24463,1,23852
Macs 1,Tumor,S100a8,Itgb2,1,23332,2.5392528483469463e-4,24744,-0.36260138732162817,24506,-2.1908358175938085,24613,0.7173688174436894,18945,1,23852
Eryth.,Prol.,Lyz2,Itgal,1,23937.4,2.5311629285328997e-4,24745,-0.2508116533440817,23969,-1.9157455027975487,24400,0.6249798924478482,22721,1,23852
T cells 2,Prol.,Lyz2,Itgal,1,23645.3,2.5217774505456966e-4,24746,-0.25111478784775276,23974,-2.2195658377112237,24632,0.6245444467295137,22736,0.987,22138.5
Macs 1,Neu-5 IFN,S100a9,Cd68,1,23122.4,2.5156917465873966e-4,24747,-0.38569865882102583,24579,-2.3536768244287902,24701,0.737119332492861,17733,1,23852
T cells,Neu-4 classic,Apoe,Abca1,1,23410.9,2.511774371269742e-4,24748,-0.2544934447814814,23997,-1.753536938093368,24236,0.6686839384465293,21347,0.999,22726.5
Tumor,Macs 1,Lyz2,Itgal,1,24007.8,2.510723457878085e-4,24749,-0.23723390468935307,23878,-2.613539724985201,24810,0.6240292459145633,22750,1,23852
Macs 3,Neu-4 classic,App,Rpsa,1,22971.2,2.50602429072037e-4,24750,-0.6110422622023994,24864,-1.4882235315903038,23924,0.7413354385809694,17466,1,23852
Neu-3,Neu-4 classic,App,Rpsa,1,22982,2.4958114716290314e-4,24751,-0.6120188979920883,24865,-1.5074473436187872,23947,0.7409437125660642,17495,1,23852
Neu-1,Neu-4 classic,App,Rpsa,1,22988,2.4948776302192907e-4,24752,-0.6121081997739459,24866,-1.5222425532414494,23971,0.7409077946153069,17499,1,23852
Dendritic,Tumor,Selplg,Itgb2,1,23834.2,2.4810433956377507e-4,24753,-0.24464073989846954,23926,-1.1064230080112962,23250,0.5954102877830921,23390,1,23852
B cells,Prol.,Anxa1,Fpr1,1,24080,2.4527206930066817e-4,24754,-0.4828511208973083,24783,-1.604176824897582,24062,0.47096031720871195,24621,0.989,22180
Eryth.,Neu-3,S100a8,Itgb2,1,23422.8,2.4344886486884018e-4,24755,-0.36136113886704413,24504,-2.541011937356752,24795,0.7130780629985182,19208,1,23852
T cells,B cells,Apoe,Trem2,1,22793.2,2.4294805640547848e-4,24756,-0.23562837044203447,23866,-1.82068194457081,24325,0.7187578367691767,18859,0.988,22160
Eryth.,Macs 3,Spp1,Cd44,1,23202.8,2.4089856277936743e-4,24757,-0.32865272407199064,24386,-2.0399431357504385,24502,0.7245981197353343,18517,1,23852
T cells,B cells,Timp2,Cd44,1,23911,2.3939943877376732e-4,24758,-0.5411143734333189,24831,-1.5790454539900804,24039,0.6485132239307883,22075,1,23852
Macs 1,Neu-3,S100a9,Itgb2,1,23492.2,2.389404786710229e-4,24759,-0.3201691955118888,24342,-2.1357771447569576,24576,0.699739447634177,19932,1,23852
Lung Ep.,B cells,Spp1,Cd44,1,23017.9,2.3779043750935e-4,24760,-0.36465280591152266,24511,-2.042180644508085,24504,0.7233004996645118,18588,0.999,22726.5
Tumor,T cells 2,Spp1,Cd44,1,23205,2.3710816979054011e-4,24761,-0.25656085058201933,24016,-2.5127774948991077,24785,0.7230128786336362,18611,1,23852
Tumor,Lung Ep.,Apoe,Sorl1,1,23666,2.3689221228346535e-4,24762,-0.3235508367531813,24354,-2.5187032802582072,24787,0.6867572013795699,20575,1,23852
T cells,T cells 2,Apoe,Abca1,1,23412.9,2.3603347334468386e-4,24763,-0.2625152187726672,24049,-1.6742856201675353,24153,0.6617596601988935,21604,0.997,22495.5
Eryth.,Dendritic,Spp1,Cd44,1,23255,2.359760897147472e-4,24764,-0.33255833407192364,24404,-2.207165274327228,24623,0.7225333917734665,18632,1,23852
Macs 1,Eryth.,Il16,Cd9,1,24476.8,2.3566520488178146e-4,24765,-0.5670004992844185,24846,-2.103441030160946,24551,0.5154505383870861,24370,1,23852
Neu-3,Tumor,Selplg,Itgb2,1,23790.2,2.3359478720776127e-4,24766,-0.25442360939603154,23995,-0.9125852899794371,22797,0.5881315164978117,23541,1,23852
Tumor,Lung Ep.,Spp1,Itgav_Itgb5,1,24168.6,2.323151736839999e-4,24767,-0.268439938427538,24087,-2.3461572245239393,24699,0.5931651987941479,23438,1,23852
T cells 2,Neu-5 IFN,App,Rpsa,1,23024,0.00023146556777144825,24768,-0.6065261167826501,24863,-1.3208247506428634,23668,0.733646476282557,17969,1,23852
T cells,Neu-4 classic,Timp2,Itgb1,1,24094.8,2.296168341794062e-4,24769,-0.6191205432532179,24868,-1.5513620428813633,24002,0.6152623195413888,22983,1,23852
Eryth.,Tumor,Psap,Sort1,1,24347,2.276646711609797e-4,24770,-0.3460424413994021,24452,-1.8788580554220573,24374,0.526353804216607,24287,1,23852
Tumor,Macs 1,Apoe,Sorl1,1,23720,2.27562491972325e-4,24771,-0.3276510016506788,24380,-2.6713498769324873,24820,0.6824192381279875,20777,1,23852
Eryth.,B cells,Spp1,Itga4_Itgb1,1,23817.4,2.2513317526432343e-4,24772,-0.23021379274000192,23827,-2.0199150779004236,24484,0.6459637252026578,22152,1,23852
Eryth.,Neu-2,S100a8,Cd68,1,23197.4,2.2456643035923023e-4,24773,-0.45309548444706105,24747,-2.901714549994667,24856,0.7367711339014933,17759,1,23852
Lung Ep.,Tumor,Hp,Itgb2,1,23910,2.2396481038887254e-4,24774,-0.28249000189096757,24172,-0.9740367784871117,22969,0.571346598609185,23783,1,23852
Dendritic,B cells,Lcn2,Fcgr3,1,23195.8,2.230799373722587e-4,24775,-0.2936946974726487,24229,-1.1089883089147772,23256,0.6351037427566479,22470,0.912,21249
Macs 2,B cells,Ccl4,Ccr1,1,24118.8,2.2133358247007658e-4,24776,-0.35128618006658346,24471,-2.375466465317063,24717,0.6230936147446176,22778,1,23852
B cells,Tumor,Selplg,Itgb2,1,23899.2,2.211514344854143e-4,24777,-0.26281337172694175,24052,-1.0629814071986607,23165,0.581485958760361,23650,1,23852
Macs 1,Neu-2,S100a9,Cd68,1,23319.6,2.20407724605272e-4,24778,-0.41190354109190574,24646,-2.4964797573948725,24776,0.7241078195523958,18546,1,23852
Prol.,Tumor,Sftpd,Sirpa,1,24102.6,2.1701889944331895e-4,24779,-0.25608916805358517,24009,-0.9891915950447631,22998,0.2719641905252207,24875,1,23852
Eryth.,Macs 2,Pglyrp1,Trem1,1,24465.8,2.1463206376859856e-4,24780,-0.5681170424583597,24847,-2.80998521134701,24848,0.5559383375819276,24002,1,23852
T cells,Lung Ep.,Apoe,Sorl1,1,23710,2.1335095525944526e-4,24781,-0.332684420569555,24406,-1.9533204978922867,24431,0.6753906558962925,21080,1,23852
Macs 1,Macs 3,Ccl4,Ccr1,1,24156,2.1194319094988083e-4,24782,-0.37095265246404174,24535,-2.326212229067775,24685,0.6179895474455345,22926,1,23852
Prol.,B cells,S100a9,Cd68,1,23089.8,2.1152596460229957e-4,24783,-0.4498124724590402,24737,-2.56814431544577,24802,0.7199804183293019,18781,0.994,22346
Prol.,T cells 2,S100a9,Cd68,1,23123.9,2.1096039237191664e-4,24784,-0.4501643927259657,24738,-2.597834155429296,24807,0.719710450147797,18795,0.997,22495.5
Tumor,Tumor,S100a8,Cd68,1,23278.8,2.0935147484367443e-4,24785,-0.4294657986060658,24690,-3.5457073487982207,24877,0.7299117589937779,18190,1,23852
T cells 2,Neu-4 classic,Apoe,Abca1,1,23545.8,2.0933557491299964e-4,24786,-0.26828256447519316,24085,-2.0670203979070996,24521,0.6481981188390277,22093,0.991,22244
T cells,B cells,Timp2,Itgb1,1,24170,2.0895828935601796e-4,24787,-0.6299710816375789,24869,-1.6349732684259255,24106,0.6040450404635415,23236,1,23852
Macs 2,Tumor,S100a9,Cd68,1,23395,2.0787660572863165e-4,24788,-0.38637322293211296,24582,-2.9416878672871514,24858,0.7182227582112146,18895,1,23852
Lung Ep.,B cells,S100a9,Cd68,1,23435.6,2.054799424388533e-4,24789,-0.4515513010838733,24743,-2.7016339776130343,24829,0.7170478585486203,18965,1,23852
Macs 2,Macs 2,Pglyrp1,Trem1,1,24482.2,2.053242043416668e-4,24790,-0.5712202274374656,24849,-2.9889465888636124,24861,0.5504592550684732,24059,1,23852
Neu-4 classic,Macs 2,Csf1,Csf3r,1,24351.6,2.0509005269539636e-4,24791,-0.3732097592062744,24544,-1.803212283328314,24303,0.5288167256472011,24268,1,23852
T cells,Macs 1,Apoe,Sorl1,1,23775.4,2.0494837958378985e-4,24792,-0.3367845854670525,24424,-2.1059670945665667,24554,0.6709706984966028,21255,1,23852
Lung Ep.,T cells 2,S100a9,Cd68,1,23442.2,2.0493053589407e-4,24793,-0.45190322135079886,24744,-2.7313238175965604,24834,0.7167761752655709,18988,1,23852
T cells 2,B cells,Apoe,Trem2,1,22986.7,2.0247706817681774e-4,24794,-0.2494174901357462,23963,-2.1341654043845413,24572,0.6999790066770057,19923,0.957,21681.5
Tumor,Lung Ep.,Sirpa,Cd47,1,23972.2,2.0195905465676838e-4,24795.5,-0.4191670161851497,24664.5,-1.2384054395814976,23541.5,0.6142970137281646,23007.5,1,23852
Lung Ep.,Tumor,Cd47,Sirpa,1,23972.2,2.0195905465676838e-4,24795.5,-0.4191670161851497,24664.5,-1.2384054395814976,23541.5,0.6142970137281646,23007.5,1,23852
Tumor,Neu-5 IFN,S100a8,Cd68,1,23332.8,2.0117743720666676e-4,24797,-0.4380614608247004,24716,-2.9987472908022754,24862,0.7259680502366911,18437,1,23852
Tumor,Macs 3,Sirpa,Cd47,1,23975.6,2.0116915692372793e-4,24798.5,-0.4200104411234922,24667.5,-1.2370851859777332,23537.5,0.613832651622675,23022.5,1,23852
Macs 3,Tumor,Cd47,Sirpa,1,23975.6,2.0116915692372793e-4,24798.5,-0.4200104411234922,24667.5,-1.2370851859777332,23537.5,0.613832651622675,23022.5,1,23852
Macs 3,Lung Ep.,S100a9,Cd68,1,23387.6,2.0043136139895847e-4,24800,-0.4678156827948152,24765,-1.9219391506142196,24405,0.7145174529023366,19116,1,23852
Macs 2,Neu-5 IFN,S100a9,Cd68,1,23425.6,1.9976015371725678e-4,24801,-0.3949688851507475,24611,-2.394727809291205,24729,0.7141752071746932,19135,1,23852
T cells,Lung Ep.,S100a9,Cd68,1,23413.6,1.972047867218988e-4,24802,-0.46914568410147117,24767,-1.947004362361503,24428,0.7128593478053122,19219,1,23852
Tumor,Prol.,Lyz2,Itgal,1,24193.6,1.969914735325591e-4,24803,-0.2689389871587393,24094,-2.6840423032586296,24823,0.5951737787290413,23396,1,23852
T cells 2,T cells 2,Apoe,Abca1,1,23539.2,1.967143363133526e-4,24804,-0.2763043384663789,24139,-1.9877690799812666,24455,0.641075510306185,22297,0.98,22001
Macs 1,Macs 2,Pglyrp1,Trem1,1,24502.2,1.930896793090452e-4,24805,-0.5752991453246301,24851,-3.1273922751039627,24867,0.5428468317378854,24136,1,23852
Eryth.,Neu-4 classic,Apoe,Abca1,1,23887,1.9253113709322516e-4,24806,-0.2738205207759291,24125,-1.7882583508524077,24284,0.6385988367811934,22368,1,23852
T cells 2,Neu-5 IFN,App,Cd74,1,23770,1.9135914661559366e-4,24807,-0.3546909174892193,24484,-1.105020420464938,23246,0.6355990319550118,22461,1,23852
Tumor,Neu-3,S100a8,Itgb2,1,23714.4,1.910783910992994e-4,24808,-0.3725319975155634,24540,-2.7808476111304428,24843,0.6876743795947283,20529,1,23852
Macs 2,Neu-3,S100a9,Itgb2,1,23751.6,1.8973225480962264e-4,24809,-0.3294394218416105,24392,-2.176828129619373,24604,0.6749714019835084,21101,1,23852
Neu-4 classic,Tumor,Csf1,Sirpa,1,24327.8,1.866502044780593e-4,24810,-0.3556414312215231,24489,-1.6070675515294868,24066,0.5078105818674085,24422,1,23852
Eryth.,B cells,Apoe,Trem2,1,23472.2,1.8622319778941861e-4,24811,-0.2549554464364822,24001,-1.8554033573298496,24357,0.6911193444265895,20340,1,23852
Eryth.,T cells 2,Apoe,Abca1,1,23915,1.8092306990194693e-4,24812,-0.2818422947671149,24170,-1.709007032926575,24187,0.6313923992371295,22554,1,23852
Prol.,Tumor,Hp,Itgb2,1,24195.2,1.8049182147536098e-4,24813,-0.30493005256808514,24287,-1.4771485832636766,23910,0.5447414104840341,24114,1,23852
Macs 2,B cells,Lcn2,Fcgr3,1,23395.9,1.8046605889370502e-4,24814,-0.3040696290854302,24281,-1.1426275626948803,23339,0.610206793924533,23115,0.933,21430.5
Neu-4 classic,Prol.,Csf1,Csf3r,1,24393.2,1.8028355263530573e-4,24815,-0.37740695154327464,24559,-1.8505407241781153,24351,0.512731160469317,24389,1,23852
T cells 2,Lung Ep.,Apoe,Sorl1,1,23697.7,1.778103375379864e-4,24816,-0.3464735402632667,24453,-2.266803957706018,24659,0.6551056358841185,21834,0.999,22726.5
Tumor,Neu-2,S100a8,Cd68,1,23506.4,1.7625792681790704e-4,24817,-0.4642663430955803,24761,-3.1415502237683577,24869,0.7126197801544454,19233,1,23852
Tumor,T cells,Spp1,Cd44,1,23642.8,1.7515981736327343e-4,24818,-0.33026425600287845,24395,-2.728929535958419,24833,0.6916932179382969,20316,1,23852
Macs 2,Neu-2,S100a9,Cd68,1,23605.6,1.7501619984779942e-4,24819,-0.42117376742162743,24672,-2.537530742257288,24794,0.7004894939572932,19891,1,23852
Prol.,Macs 2,Cirbp,Trem1,1,24171.6,1.749902438495508e-4,24820,-0.3433038126605796,24446,-0.9376739154380755,22874,0.31133222100746566,24866,1,23852
T cells 2,Macs 1,Apoe,Sorl1,1,23979,1.7080748716283853e-4,24821,-0.3505737051607642,24470,-2.419450554380298,24743,0.6505523818549934,22009,1,23852
Neu-4 classic,Lung Ep.,Spp1,Cd44,1,23683.8,1.6516158379182276e-4,24822,-0.4038552175603669,24625,-2.0148771972491697,24474,0.6853912292047696,20646,1,23852
